ردیف,نام کالا,برند,قیمت فروش به ریال
5402,کاسه چرخ جلو نیسان,JPA,"20,930,000"
5403,کاسه چرخ عقب206 تیپ2,JPA,"16,499,280"
5404,کاسه چرخ عقب405,JPA,"20,260,240"
5405,کاسه چرخ عقب پراید -قدیم,JPA,"11,141,200"
5406,کاسه چرخ عقب پراید -ABS,JPA,"12,029,920"
5407,کاسه چرخ عقب پراید -جدید,JPA,"11,141,200"
5408,کاسه چرخ عقب نیسان,JPA,"22,939,280"
5409,کاسه نمد اویل پمپ(سر میل لنگ) پراید,JPA,"1,468,320"
5410,کاسه نمد پلوس206 لبه دار -بزرگ,JPA,"1,062,600"
5411,کاسه نمد پلوس206 لبه دار -کوچک,JPA,"886,144"
5412,کاسه نمد پلوس405 ( کربنیACM) -بزرگ -(تایوانی),JPA,"4,392,080"
5413,کاسه نمد پلوس405 ( کربنیACM) -کوچک -(تایوانی),JPA,"4,392,080"
5414,کاسه نمد پلوس405 (NBR) -کوچک,JPA,"1,416,800"
5415,کاسه نمد پلوس پراید,JPA,"1,129,576"
5416,کاسه نمد پلوس پراید -(تایوانی),JPA,"1,481,200"
5417,کاسه نمد پمپ فرمان(RD (35*25*3.6,JPA,"2,782,080"
5418,کاسه نمد پمپ فرمان(RD (37*27*4.7,JPA,"1,250,648"
5419,کاسه نمد پمپ فرمان(RD (39.4*25*10/13,JPA,"4,392,080"
5420,کاسه نمد پمپ فرمان(RD (40*20*6,JPA,"1,250,648"
5421,کاسه نمد چرخ جلو پراید بیرونی -(لبه دار),JPA,"909,328"
5422,کاسه نمد چرخ جلو پراید داخلی -(بدون لبه),JPA,"909,328"
5423,کاسه نمد چرخ جلو پیکان,JPA,"915,768"
5424,کاسه نمد چرخ عقب پراید -(تایوانی),JPA,"956,984"
5425,کاسه نمد درپوش تایمL90,JPA,"3,516,240"
5426,کاسه نمد دو شاخ کالچ پراید -(تایوانی),JPA,"490,728"
5427,کاسه نمد ژامبون206 تیپ2 و5 (هاچ بک) (تایوانی),JPA,"2,163,840"
5428,کاسه نمد ژامبون پژو206 (SD و رانا) (تایوانی),JPA,"2,163,840"
5429,کاسه نمد ساق سوپاپ206 TU5 ( دست16 عددی),JPA,"12,351,920"
5430,کاسه نمد ساق سوپاپ405 - وایتون( دست8 عددی),JPA,"5,847,520"
5431,کاسه نمد ساق سوپاپ پراید - وایتون( دست8 عددی),JPA,"5,139,120"
5432,کاسه نمد ساق سوپاپ پراید یورو4 - وایتون( دست8 عددی),JPA,"9,170,560"
5433,کاسه نمد ساق سوپاپ تیبا( دست8 عددی),JPA,"9,170,560"
5434,کاسه نمد ساق سوپاپ سمندEF7 ( دست16 عددی),JPA,"21,586,880"
5435,کاسه نمد شفت گیربکس پراید,JPA,"797,272"
5436,کاسه نمد شفت گیربکس پراید -(تایوانی),JPA,"1,066,464"
5437,کاسه نمد قیفی گیربکس پژو206,JPA,"1,161,776"
5438,کاسه نمد قیفی گیربکس پژو405 -(تایوانی),JPA,"1,147,608"
5439,کاسه نمد کوچک و بزرگ شیر فرمان پژو405 -NBR,JPA,"2,060,800"
5440,کاسه نمد گیربکس پیکان -جلو -(تایوانی),JPA,"893,872"
5441,کاسه نمد گیربکس پیکان -عقب -(تایوانی),JPA,"1,403,920"
5442,کاسه نمد ماهک تعویض دنده206,JPA,"680,064"
5443,کاسه نمد ماهک تعویض دنده405 -(تایوانی),JPA,"1,648,640"
5444,کاسه نمد ماهک تعویض دنده پراید -(تایوانی),JPA,"1,416,800"
5445,کاسه نمد میل سوپاپ206 تیپ5 (تایوانی),JPA,"4,920,160"
5446,کاسه نمد میل سوپاپ ال90 (5*28*42),JPA,"4,301,920"
5447,کاسه نمد میل سوپاپ پراید نسوز -(تایوانی),JPA,"1,468,320"
5448,کاسه نمد میل سوپاپ سمندEF7 اصلی بدون فنر,JPA,"6,581,680"
5449,کاسه نمد میل لنگ206 -جلو,JPA,"3,142,720"
5450,کاسه نمد میل لنگ206 و سمندEF7 -عقب -(تایوانی) (فنردار),JPA,"5,821,760"
5451,کاسه نمد میل لنگ405 -جلو -(تایوانی),JPA,"2,782,080"
5452,کاسه نمد میل لنگ405 - جلو(وایتونی) -(تایوانی),JPA,"4,301,920"
5453,کاسه نمد میل لنگ405 - عقب باریک(وایتونی) -(تایوانی),JPA,"8,642,480"
5454,کاسه نمد میل لنگ405 - عقب پهن(ACM&NBR) (تایوانی),JPA,"5,744,480"
5455,کاسه نمد میل لنگ405 - عقب پهن(وایتونی) -(تایوانی),JPA,"9,840,320"
5456,کاسه نمد میل لنگL90 وایتون -عقب,JPA,"8,848,560"
5457,کاسه نمد میل لنگ پراید -عقب -(تایوانی),JPA,"3,967,040"
5458,کاسه نمد میل لنگ پیکان وRD -جلو,JPA,"1,286,712"
5459,کاسه نمد میل لنگ پیکان وRD -عقب,JPA,"2,782,080"
5460,کاسه نمد میل لنگ سمندEF7 -جلو,JPA,"6,581,680"
5461,کاسه نمد میل لنگ سمندEF7 - عقب(ACM/VITON) اصلی,JPA,"7,302,960"
5462,کالیپر چرخ پراید -جلو چپ,JPA,"34,235,040"
5463,کالیپر چرخ پراید -جلو راست,JPA,"34,235,040"
5464,کالیپر چرخ پژو405 و پارس -جلو چپ,JPA,"53,735,360"
5465,کالیپر چرخ تیبا بهینه -جلو چپ,JPA,"53,735,360"
5466,کالیپر چرخ تیبا بهینه -جلو راست,JPA,"53,735,360"
5467,کانال کولر زیر فرمانی پراید835,JPA,"1,313,760"
5468,کانال هوایX2,JPA,"1,179,808"
5469,کانال هوایX5,JPA,"2,794,960"
5470,کانال هوایX5 (گازسوز),JPA,"2,846,480"
5471,کانال هوای موتور انژکتور پراید,JPA,"1,352,400"
5472,کانال هوای موتور انژکتور پرایدCNG,JPA,"1,219,736"
5473,کانال هوای موتور پژو206 تیپ5 و رانا(T13),JPA,"1,610,000"
5474,کانال هوای موتور ساینا,JPA,"667,184"
5475,کاور دینام پژو206,JPA,"2,202,480"
5476,کاور مخزن شیشه شوی پراید,JPA,"1,096,088"
5477,کائوچویی تنظیم کابل کالچ پژو206,JPA,"1,188,824"
5478,کش منبع انبساط پژو206,JPA,"244,720"
5479,کشویی(هزار خاری) گاردان پیکان,JPA,"14,528,640"
5480,کشویی دنده1 و2 گیربکس پژو405,JPA,"37,493,680"
5481,کشویی دنده3 و4 گیربکس پژو405,JPA,"32,972,800"
5482,کشویی دنده3 و4 گیربکس پراید(بدون مغزی),JPA,"12,532,240"
5483,کشویی دنده5 گیربکس پژو405,JPA,"26,275,200"
5484,کشویی گیربکس دنده3 و4 کامل پراید با مغزی,JPA,"18,688,880"
5485,کلیدCNG تیبا,JPA,"2,679,040"
5486,کلید انتخاب سوختROA,JPA,"3,632,160"
5487,کلید پران درب صندوق عقب پژو پارس,JPA,"3,632,160"
5488,کلید پران درب صندوق عقب رانا,JPA,"2,125,200"
5489,کلید تنظیم ارتفاع نور چراغ جلو پراید,JPA,"3,580,640"
5490,کلید تنظیم ارتفاع نور چراغ جلو پژو206,JPA,"3,606,400"
5491,کلید تنظیم ارتفاع نور چراغ جلو تیبا,JPA,"2,923,760"
5492,کلید تنظیم ارتفاع نور چراغ جلو رانا,JPA,"7,869,680"
5493,کلید تنظیم آینه برقی پژو405 ، سمند و رانا(نور نارنجی),JPA,"3,580,640"
5494,کلید تنظیم آینه برقی پژو پارس(نور آبی),JPA,"3,580,640"
5495,کلید تنظیم آینه برقی پژو پارس(نور سفید),JPA,"3,580,640"
5496,کلید تنظیم آینه تیبا,JPA,"3,670,800"
5497,کلید تنظیم صندلی پارس و سمند (نور آبی),JPA,"2,730,560"
5498,کلید تنظیم صندلی پژو پارس- نور سفید,JPA,"2,730,560"
5499,کلید چراغ صندوق عقب 206 و رانا,JPA,"1,071,616"
5500,کلید چراغ صندوق عقب برايد,JPA,"629,832"
5501,کلید چراغ صندوق عقب و ترمزدستی پژو و سمند,JPA,"1,003,352"
5502,کلید شیشه باالبر 405- اتومات,JPA,"2,382,800"
5503,کلید شیشه باالبر 405- معمولی,JPA,"2,640,400"
5504,کلید شیشه باالبر برايد X100/131/132 (تك پل),JPA,"3,129,840"
5505,کلید شیشه باالبر برايد X100/131/132 (تك پل) (پالس),JPA,"3,323,040"
5506,کلید شیشه باالبر برايد X100/131/132 (دو پل),JPA,"3,851,120"
5507,کلید شیشه باالبر برايد X100/131/132 (دول پل) (پالس),JPA,"4,095,840"
5508,کلید شیشه باالبر برايد صبا- (تك پل),JPA,"3,129,840"
5509,کلید شیشه باالبر برايد صبا- (تك پل) (پالس),JPA,"3,284,400"
5510,کلید شیشه باالبر برايد صبا- (دويل),JPA,"3,851,120"
5511,کلید شیشه باالبر برايد صبا- (دول پل) (پالس),JPA,"4,057,200"
5512,کلید شیشه باالبر پژو SLX- جلو چپ (دويل)- شیشه های جلو (نارنجی),JPA,"10,200,960"
5513,کلید شیشه باالبر پژو SLX- جلو راست (نور نارنجی),JPA,"6,375,600"
5514,کلید شیشه باالبر پژو پارس- جلو چپ (دويل)- شیشه های جلو (سفید),JPA,"10,033,520"
5515,کلید شیشه باالبر پژو پارس- جلو راست (نور سفید),JPA,"6,375,600"
5516,کلید شیشه باالبر تيبا- تك پل,JPA,"2,949,520"
5517,کلید شیشه باالبر تيبا- دو پل,JPA,"4,057,200"
5518,کلید شیشه باالبر جلو پژو 206 تيپ 2 (سوكت زير),JPA,"9,350,880"
5519,کلید شیشه باالبر جلو رانا,JPA,"9,350,880"
5520,کلید شیشه باالبر جلو و تنظيم آينه پژو 206 تيپ 5 (جديد- تك سوكت),JPA,"12,673,920"
5521,کلید شیشه باالبر جلو و تنظيم آينه پژو 206 تيپ 5 (قديم- دو سوكت),JPA,"29,752,800"
5522,کلید شیشه باالبر سمند چپ- اتومات,JPA,"2,472,960"
5523,کلید شیشه باالبر سمند راست,JPA,"2,730,560"
5524,کلید شیشه باالبر عقب پژو 206- تيپ 5,JPA,"10,806,320"
5525,کلید فلاشر 405,JPA,"3,825,360"
5526,کلید فلاشر پژو 207,JPA,"2,125,200"
5527,کلید فلاشر رانا,JPA,"2,125,200"
5528,کلید فن بخاری برايد 131- مدل جديد (4فيش),JPA,"2,666,160"
5529,کلید فن بخاری برايد صبا- مدل قديم (5فيش),JPA,"3,104,080"
5530,کلید قطع اضطراری سوخت پژو- سمند- برايد,JPA,"3,825,360"
5531,کلید قفل كن شيشه باالبرهای عقب تيبا (ايزوالتور),JPA,"2,820,720"
5532,کلید قفل كن شيشه باالبرهای عقب رانا (ايزوالتور),JPA,"2,125,200"
5533,کلید قفل مركزى رانا,JPA,"2,125,200"
5534,کلید كولر برايد صبا- قديم,JPA,"5,448,240"
5535,کلید گرمكن شيشه تيبا,JPA,"3,039,680"
5536,کلید گرمكن شيشه عقب 405,JPA,"3,632,160"
5537,کلید گرمكن شيشه عقب برايد x100,JPA,"2,563,120"
5538,کلید گرمکن شیشه عقب پراید صبا,JPA,"2,563,120"
5539,کلید الدری اتاق پراید,JPA,"578,312"
5540,کلید الدری اتاق پیکان,JPA,"510,048"
5541,کلید الدری پژو405,JPA,"1,532,720"
5542,کلید الدری تیبا -جلو,JPA,"646,576"
5543,کلید الدری تیبا -عقب,JPA,"646,576"
5544,کلید الدری درب موتور پژو206,JPA,"1,416,800"
5545,کلید الدری درب موتور سمند,JPA,"1,416,800"
5546,کلید الدری سمند,JPA,"613,088"
5547,کلید مه شکن جلو پژو پارس,JPA,"4,121,600"
5548,کلید مه شکن جلو تیبا,JPA,"3,825,360"
5549,کلید مه شکن شیشه عقب پرایدx100,JPA,"2,563,120"
5550,کلید مه شکن عقب405,JPA,"3,748,080"
5551,کلید مه شکن عقب تیبا,JPA,"4,121,600"
5552,کنیستر405 -طرح جدید,JPA,"11,128,320"
5553,کنیستر پراید -انژکتور,JPA,"6,362,720"
5554,کنیستر پراید -کاربراتور,JPA,"6,362,720"
5555,کنیستر پراید -مدل ریو,JPA,"6,504,400"
5556,کنیستر رانا,JPA,"8,384,880"
5557,کورکن دلکو پراید,JPA,"896,448"
5558,کویل206 TU5,JPA,"68,676,160"
5559,کویل405 و پراید ساژم,JPA,"29,186,080"
5560,کویل ال90 و ساندرو، مگان(طرح الدور),JPA,"15,945,440"
5561,کویل ال90 و ساندرو، مگان(طرح برو),JPA,"15,945,440"
5562,کویل ال90 و ساندرو، مگان(طرح ولئو),JPA,"15,945,440"
5563,کویل پراید دو قلو زیمنس با براکت,JPA,"27,679,120"
5564,کویل پژو206 TU3 طرح بوش چهار پین,JPA,"70,170,240"
5565,کویل پژو206 TU3 طرح زیمنس پنج پین,JPA,"71,818,880"
5566,کویل پژو206 TU5 - غرب استیل(MAIFU),JPA,"71,818,880"
5567,کویل پژو405، سمند و پارس دو قلو زیمنس با براکت,JPA,"27,241,200"
5568,کویل تکی(1و4) زیمنس پراید -مشکی,JPA,"13,317,920"
5569,کویل تکی(1و4) زیمنس پژو405، سمند و پارس -طوسی,JPA,"13,317,920"
5570,کویل تکی(1و4) زیمنس وانت نیسان مشکی,JPA,"13,317,920"
5571,کویل تکی(2و3) زیمنس پراید -طوسی,JPA,"13,317,920"
5572,کویل تکی(2و3) زیمنس پژو405، سمند و پارس -مشکی,JPA,"13,317,920"
5573,کویل تیبا و ساینا و پراید جدید یورو4 (سوکت بغل),JPA,"27,679,120"
5574,کویل سمندEF7 و دنا طرح بوش,JPA,"15,945,440"
5575,کویل سمندEF7 و دنا طرح زیمنس,JPA,"15,945,440"
5576,کیت تسمه تایمینگ پژو206 تیپ5 و6,JPA,"60,536,000"
5577,کیت تسمه تایمینگ پژو405، سمند و پارس,JPA,"22,784,720"
5578,کیت شیلنگ شیشه شور پژو206,JPA,"686,504"
5579,کیت کامل گلوئی اگزوز پژو206 و رانا,JPA,"2,576,000"
5580,کیت کامل گلوئی اگزوز پژو405,JPA,"2,975,280"
ردیف,عنوان کالا,تسویه,#VALUE!
5736,لوله فرعی(بای پس) آب تیباCNG,JPA,"3,516,240"
5737,لوله فلزی هیدرولیک فرمان برگشت پژو405,JPA,"4,147,360"
5738,لوله گیج روغن پراید,JPA,"1,764,560"
5739,لوله ورودیS شکل هواکش سمندEF7,JPA,"1,209,432"
5740,لوله ورودی آب اویل ماژول سمندEF7,JPA,"9,531,200"
5741,لوله ورودی آب اویل ماژول سمندEF7 توربو شارژ,JPA,"9,827,440"
5742,لوله هوای آکاردئونی(چاکدار) پژو405,JPA,"669,760"
5743,لوله هوای سشواری پژو 405,JPA,"669,760"
5744,لوله هوای سینی فن (سرکچ) پژو 405,JPA,"669,760"
5745,لوله هوزینگ پژو 405,JPA,"669,760"
5746,لوله ی یک خم ، دو خم هیدرولیک پژو 405,JPA,"669,760"
5747,ماهک 3 و 4 گیربکس پراید,JPA,"8,333,360"
5748,ماهک 5 و عقب گیربکس پراید,JPA,"8,333,360"
5749,ماهک تعویض دنده 206,JPA,"8,333,360"
5750,ماهک دنده عقب پژو 405 و 206 و پارس و سمند,JPA,"8,333,360"
5751,مایع شیشه شوی (3لیتری),JPA,"1,674,400"
5752,مپ سنسور ال90,JPA,"11,521,620"
5753,مپ سنسور پراید و پژو 405- زیمنس (دوگانه سوز),JPA,"11,521,620"
5754,مپ سنسور پژو 206,JPA,"11,521,620"
5755,مپ سنسور پژو 405 دو اورینگ,JPA,"11,521,620"
5756,مپ سنسور پژو 405 طرح قدیم (رله خرگوشی),JPA,"11,521,620"
5757,مپ سنسور پیکان,JPA,"11,521,620"
5758,مجموعه انتخابگر دنده پژو 206 گیربکس BE,JPA,"17,890,320"
5759,مجموعه انتخابگر دنده پژو 405,JPA,"17,890,320"
5760,مجموعه انتخابگر دنده پژو R2 با موتور TU5,JPA,"17,890,320"
5761,مجموعه اهرم تعویض دنده پراید,JPA,"11,901,120"
5762,مجموعه اهرم تعویض دنده پژو 206,JPA,"17,890,320"
5763,مجموعه اهرم تعویض دنده پژو 405,JPA,"17,890,320"
5764,مجموعه اهرم تعویض دنده تیبا,JPA,"11,901,120"
5765,مجموعه اهرم تعویض دنده ساینا و کوئیک,JPA,"11,901,120"
5766,مجموعه اهرم تعویض دنده سمند,JPA,"17,890,320"
5767,مجموعه اهرم تعویض دنده سمند EF7,JPA,"17,890,320"
5768,مجموعه اهرم دوشاخه کلاج پژو 405,JPA,"5,448,240"
5769,مجموعه اهرم دوشاخه کلاج سمند EF7,JPA,"5,486,880"
5770,مجموعه بخار روغن به فیلتر روغن با سه راهی 405 (خرجنگي-) بنزين ، پژو,JPA,"6,272,560"
5771,مجموعه بخار روغن به فیلتر روغن با سه راهی 405 (خرجنگي-) گازسو,JPA,"6,272,560"
5772,مجموعه شیلنگ بخاری بلند تندر 90,JPA,"4,726,960"
5773,مجموعه شیلنگ بنزين پراید- انژکتور (NBR),JPA,"3,181,360"
5774,مجموعه شیلنگ بنزين پراید- دوگانه سوز (NBR),JPA,"3,181,360"
